"","ID","CALAGUA","ESCASEZ","Falta_ab","falla_AB","inf","PRESHDRL","SUBSIDE","USOSUEL","PRESME","dev_agua","FALTA_D","gasto","Pet_del_dren","abast","edad","Pop_ageb","I_ix","S_M","S_sd","F_M","F_sd"
"4805",7848,0.261509967440269,0.0625,0.0625,0.0625,0.1237,0.670212082539955,0,0.501105634440556,0.0625,0,1,0,0.12,16,9,323,0.65272,0.07125,0.057180790980388,0.125,0.311494095335002
"4806",7849,0.884166192136893,1,0.125,0.0625,0.9919,0.187618263879169,0,0.870751767815547,0.0625,0,1,0,0.06,307,9,847,0.65049,0.185,0.12363540870525,0,0
"4807",7851,0.923131284979877,0.0625,1,0.0313,0.7598,0.109130116996661,0,0.96264829471572,0.0625,0,1,0,0.06,1747,6,1813,0.43332,0.26,0.216794833886788,0.08,0.094112394811432
"4808",7852,0.088466942214748,0.0625,0.125,0.0313,0.66,0.555560394282822,0,0.682494022459177,0.125,0,1,0,0.06,229,6,223,0.63406,0.03,0.02507132682112,0,0
"4809",7853,0.20362437779893,0.0625,0.0625,0.0313,0.1735,0.493849591624546,0,0.975684187379909,0.0625,0,1,0,0.03,33,6,44,0,0,0,0.75,1.75254916376933
"4810",7854,0.904388670270879,0.0625,0.25,1,0.148,0.31959823649444,1,0.931986339706816,0.25,0,0.018,19.923,0.28,438,64,3900,0.79888,1.15,0.561274060890552,19.0925,13.1634111406255
"4811",7855,0.401075554843081,0.0625,0.125,1,0.059,0.290851355079946,1,0.914341092856479,0.5,0,0.074,24.23,0.28,213,64,3886,0.82047,1.3275,0.52697926226479,2.25375,1.89519646550355
"4812",7856,0.288694823596607,0.0625,0.125,1,0.298,0.262010980409711,1,0.543949351984138,0.0625,0,0.074,28,0.28,147,64,5102,0.86021,2.47375,0.26435568571799,12.04125,13.4496791650529
"4813",7857,0.140842125744724,0.0625,0.5,1,0.3734,0.245302835476116,1,0.500537287819397,0.0625,0,0.018,29.615,0.28,745,64,3611,0.73443,0.67375,0.296644929647743,12.19375,12.2287973214283
"4814",7858,0.749119566159377,0.0625,0.5,1,0.7473,0.370434543957811,1,0.633405583260715,0.25,0,0.018,24.23,0.28,638,64,4632,0.78026,0.94125,0.433669969973877,13.2875,11.4483632641776
"4815",7859,0.985405267563901,0.0625,0.25,1,0.9419,0.635566047420309,1,0.371867949176721,0.0625,0,0.074,14.896542,0.28,430,64,3835,0.80138,0.92375,0.401957264963756,20.72375,13.4336378835264
"4816",7860,0.620454573681544,0.0625,0.25,1,0.1359,0.384711605725469,1,0.793307436023591,0.0625,0,0.079,32.307,0.28,611,64,6000,0.81724,2.1675,0.886836270925232,21.05875,11.905071473356
"4817",7861,0.075324296068007,0.0625,0.25,1,0.5877,0.285779291459059,1,0.327250851606866,0.0625,0,0.074,32.11916,0.28,389,64,4563,0.81716,0.6425,0.242295569206584,21.3525,11.5236189132209
"4818",7862,0.318023495917714,0.0625,0.125,1,0.13,0.355919303287385,1,0.75677937172697,0.0625,0,0.075,14.460714,0.28,236,64,5558,0.83049,0.8875,0.269430616565485,21.4375,11.2331775812291
"4819",7863,0.621871154755396,0.0625,0.125,1,0.3873,0.350240054412699,1,0.443870625633323,0.0625,0,0.074,12.307214,0.28,147,64,1613,0.7858,0.31,0.115511285781334,15.92125,13.2706684485533
"4820",7864,0.343992249275276,0.0625,0.125,1,0.2489,0.854755122416143,1,0.114379086338162,0.0625,0,0.074,16.692,0.28,122,64,4686,0.8442,0.71125,0.208493747765114,12.5125,14.2118760699836
"4821",7865,0.579639654047871,0.0625,0.5,1,0.5295,0.942457853518603,1,0.303808111615844,0.0625,0,0.074,11.538,0.28,596,64,4639,0.75077,0.80375,0.251506177146521,1.8925,2.13905018975379
"4822",7866,0.965820435127698,0.0625,0.5,1,0.0188,0.084501847288031,1,0.874628320758406,0.0625,0,0.074,22.3012,0.28,490,64,4362,0.78059,0.70875,0.208356665360146,12.5,14.2227182453184
"4823",7867,0.043029497170844,0.0625,0.25,1,0.7344,0.662562320291626,1,0.100716345259437,0.0625,0,0.074,6.461,0.28,312,64,3456,0.78916,0.5025,0.148972672470011,14.16875,8.97489584101915
"4824",7868,0.498199567541112,0.0625,0.125,1,0.0646,0.820924050403123,1,0.113265089962474,0.0625,0,0.074,4.307,0.28,236,64,2950,0.76366,0.505,0.16664761795906,14.17375,8.97102150179757
"4825",7869,0.482933449943491,0.0625,0.125,1,0.0252,0.144801921507099,1,0.781128723766053,0.0625,0,0.018,10.206769,0.28,182,64,1633,0.77397,0.275,0.098705912400713,14.26375,9.0304578866665
"4826",7870,0.050046433560727,0.0625,0.125,1,0.6865,0.072425978295321,1,0.842292754130124,0.0625,0,0.074,6.538,0.28,166,64,1913,0.78831,0.39375,0.133302823890354,13.75125,8.68413732453768
"4827",7871,0.090086386549323,0.0625,0.125,1,0.2374,0.022018853142045,1,0.363245778794988,0.0625,0,0.074,11.131615,0.28,297,64,5804,0.86868,3.10375,0.494597599786215,5.82375,3.4310179143472
"4828",7872,0.730520471184383,0.0625,0.0625,1,0.6169,0.553020478488782,1,0.745022538268813,0.0625,0,0.018,6.475429,0.28,93,64,3691,0.89115,1.86375,0.310710591111039,3.73125,1.19999330355274
"4829",7873,0.512486483264296,0.0625,0.125,1,0.3436,0.962833731315719,1,0.945720645154282,0.0625,0,0.074,1.076,0.28,241,64,4155,0.88508,1.78875,0.332842197702497,4.61,1.46741755670098
"4830",7874,0.725390296597843,0.0625,0.0625,1,0.8912,0.819953179556081,1,0.565746278980043,0.0625,0,0.018,16.369667,0.28,116,64,2355,0.89254,0.885,0.180554700852678,4.8,1.52677999163506
"4831",7875,0.314643321211465,0.0625,0.0625,1,0.5555,0.401828142992696,1,0.836879197756223,0.0625,0,0.074,15.615,0.28,124,64,1234,0.82533,0.22875,0.082016984303775,1.69125,1.79818509694001
"4832",7876,0.001792039525339,0.0625,0.25,1,0.1257,0.307006183037568,1,0.415416204347645,0.0625,0,0.018,31.769,0.28,431,64,6271,0.87522,1.1025,0.488752055165573,3.65625,3.82911007005171
"4833",7877,0.932108039128673,0.0625,0.25,1,0.4528,0.139879801373341,1,0.171652015709468,0.0625,0,0.074,36.076,0.28,507,64,3757,0.80877,0.70375,0.28834193491161,2.08,2.21730209295634
"4834",7878,0.368028507479334,0.0625,0.5,1,0.7725,0.192348798097658,1,0.581884808677799,0.25,0,0.018,21.571152,0.28,895,64,7303,0.77487,1.65375,0.803028864451869,18.16,11.3672524636092
"4835",7879,0.486185876251188,0.0625,0.5,1,0.883,0.680106270073879,1,0.702688326895464,0.0625,0,0.075,10,0.28,682,64,7686,0.81473,0.95625,0.33213325638966,20.96125,12.6910186887083
"4836",7880,0.172934249039241,0.0625,0.125,1,0.8206,0.693574107611243,1,0.709282102036997,0.0625,0,0.018,20.384,0.28,264,64,4216,0.82954,0.5475,0.20161845153656,21.5,11.2376916795984
"4837",7881,0.656546337283947,0.0625,0.25,1,0.5618,0.598536984991304,1,0.972779449046011,0.0625,0,0.074,6.923,0.28,405,64,2997,0.7294,0.47375,0.20804789970444,1.32375,0.41948735720775
"4838",7882,0.836300239649572,0.0625,0.25,1,0.9714,0.30745527516233,1,0.083388505808505,0.125,0,0.018,0,0.28,239,64,1750,0.7052,0.27875,0.10425757937504,2.41375,2.58562475180426
"4839",7883,0.589962163485223,0.0625,0.25,1,0.7481,0.893112654646749,1,0.198669929087531,0.0625,0,0.018,3.461,0.28,329,64,3827,0.768,0.63,0.233238075793812,0.34,0.167587930012022
"4840",7884,0.728175570015151,0.0625,0.125,1,0.9828,0.844141792270451,1,0.784153550846677,0.0625,0,0.018,4.615,0.28,140,64,2192,0.80796,0.33125,0.12540648194685,0.09625,0.085680052687726
"4841",7885,0.170984333252718,0.0625,0.0625,1,0.8164,0.182294353802258,1,0.165646998940292,0.0625,0,0.018,5.384,0.28,113,64,1825,0.81353,0.3275,0.125783260298931,0.32875,0.279409453771956
"4842",7886,0.083568938610092,0.0625,0.25,1,0.968,0.958492895362858,1,0.511179700703915,0,0,0.074,4.23,0.28,286,64,2805,0.77172,0.45625,0.182829936592139,0.7125,0.427007862088878
"4843",7887,0.284207421703942,0.0625,0.125,1,0.6776,0.61210606264675,1,0.247416198555351,0.0625,0,0.074,5.23,0.28,130,64,4151,0.88044,1.41875,0.200601773243836,1.5975,1.0284072289572
"4844",7888,0.303180550105046,0.0625,0.0625,1,0.4803,0.622900778044144,1,0.012962207544193,0.0625,0,0.074,8.923,0.28,121,64,3156,0.88784,1.7725,0.309781028654573,1.02875,0.65133790879126
"4845",7889,0.847160405919146,0.0625,0.0625,1,0.2821,0.207868513220581,1,0.083576275352239,0.0625,0,0.074,5.692,0.28,47,64,1600,0.88464,0.8975,0.195064092031312,0.7175,0.463488326251512
"4846",7890,0.250592575276929,0.0625,0.0625,1,0.6684,0.96332233163876,1,0.616320840127106,0.0625,0,0.074,3.076,0.28,102,64,2011,0.88076,0.87125,0.151132628603394,2.46,0.827664528313599
"4847",7891,0.891207828637354,0.0625,0.125,1,0.0981,0.293558053789662,1,0.903180939739935,0.0625,0,0.018,6.038462,0.28,154,64,3275,0.89292,1.32,0.191385922754447,4.19,1.33504414052227
"4848",7892,0.202385764348865,0.0625,0.125,1,0.6343,0.408375429067364,1,0.464488125047303,0.0625,0,0.074,15.076,0.28,221,64,3427,0.88507,0.59625,0.227529432946911,5.1225,2.941393013037
"4849",7893,0.915066025896986,0.0625,0.125,1,0.1281,0.018672865163983,1,0.965010426038463,0.0625,0,0.074,61.384,0.28,223,64,5022,0.89869,0.88125,0.312886903346424,5.33,2.50227325217919
"4850",7894,0.010608245202273,0.0625,0.0625,1,0.3938,0.619062779003608,1,0.205193789757175,0.0625,0,0.074,42,0.28,63,64,2771,0.91503,0.5275,0.237531952737792,5.13625,2.40596245962876
"4851",7895,0.136733084761363,0.0625,0.25,1,0.741,0.55395029388212,1,0.091035144022529,0.0625,0,0.074,56.647342,0.28,329,64,4999,0.86025,0.58875,0.208562255179872,6.45375,4.06574870103896
"4852",7896,0.40216830911188,0.0625,0.25,1,0.806,0.581554006219964,1,0.787692958271569,0,0,0.018,16.538,0.28,462,64,4973,0.81379,0.66875,0.237933814326589,5.0675,2.66433990753003
"4853",7897,0.966883296663848,0.0625,0.25,1,0.2999,0.96203458932181,1,0.644053867345143,0,0,0.074,33.461,0.28,521,64,3967,0.80038,0.45625,0.169278932956399,6.1775,4.62186341517914
"4854",7898,0.132132887165694,0.0625,0.125,1,0.6223,0.654959856073397,1,0.732421074288002,0,0,0.074,15,0.28,210,64,1849,0.80561,0.24625,0.101127571484169,2.81625,2.5078957457256
"4855",7899,0.176857138806297,0.0625,0.5,1,0.6416,0.643153841834262,1,0.993179485583942,0.0625,0,0.074,46.153,0.28,955,64,6831,0.75088,0.975,0.353068184430633,1.2375,0.87993100378869
"4856",7900,0.96443735470023,0.0625,0.125,1,0.17,0.714505281842873,1,0.615290388783896,0.125,0,0.018,17.692,0.28,192,64,1954,0.78612,0.31625,0.120467838031568,0.33,0.270079353418319
"4857",7901,0.965790512570921,0.0625,0.5,1,0.097,0.363838933497066,1,0.433112035965073,0.0625,0,0.074,10,0.28,637,64,6324,0.77958,0.8375,0.300844050725858,0.6675,0.69157687311576
"4858",7902,0.484871188942913,0.0625,0.125,1,0.1501,0.478658752100172,1,0.108762061796046,0.25,0,0.074,9.23,0.28,240,64,2442,0.80428,0.38625,0.140299424700989,0.755,0.531681967237666
"4859",7903,0.831322448527929,0.0625,0.0625,1,0.7393,0.529507417769427,1,0.823622083364696,0.125,0,0.074,32.692,0.28,158,64,2675,0.84289,0.3825,0.14926007982234,0.86375,0.559104833001571
"4860",7904,0.196386067551466,0.0625,0.125,1,0.0392,0.129550978215442,1,0.214155939411675,0.0625,0,0.074,16.538,0.28,224,64,2978,0.75582,0.485,0.196832053138855,2.2625,1.50250029712381
"4861",7905,0.551130397531419,0.0625,0.125,1,0.7587,0.66871278395127,1,0.374246462271374,0.0625,0,0.018,13.076,0.28,233,64,3194,0.7746,0.5175,0.194990842275807,4.55,3.01530856037748
"4862",7906,0.70208325314948,0.0625,0.125,1,0.9119,0.626136254648016,1,0.515691388409738,0.0625,0,0.074,29.23,0.28,234,64,2766,0.75196,0.47375,0.177919524344174,4.5325,3.03606300518098
"4863",7907,0.385956725593897,0.0625,0.125,1,0.5016,0.926093605044559,1,0.697144843806036,0.25,0,0.074,1.4762,0.28,177,64,4386,0.85863,1.5925,0.273639491719619,1.01875,1.0565771893917
"4864",7908,0.734064244183996,0.0625,0.0625,1,0.6657,0.828578226558317,1,0.627543650918654,0.125,0,0.074,9.692,0.28,135,64,1637,0.85674,0.53125,0.095234672557545,1.15875,1.23234315142218
"4865",7909,0.786445383627043,0.0625,0.0625,1,0.2352,0.722065051070989,1,0.390230434564421,0.125,0,0.074,2.307,0.28,150,64,3293,0.87757,1.12,0.163794296080697,0.97625,1.06394061998645
"4866",7910,0.77566965832257,0.0625,0.125,1,0.4914,0.022667119274321,1,0.077745324064025,0.0625,0,0.074,8.911085,0.28,215,64,4959,0.84829,2.165,0.350795015439421,0.71625,0.614025069288124
"4867",7911,0.298184513180585,0.0625,0.0625,1,0.21,0.306196819460997,1,0.497450535932398,0.0625,0,0.074,7.8454,0.28,19,64,555,0.90689,0.0875,0.030118812346154,0.22375,0.222449833830975
"4868",7912,0.416218552465355,0.0625,0.125,1,0.4457,0.986482940300561,1,0.305755261870938,0.125,0,0.074,0.521261,0.28,215,64,2754,0.87557,0.4325,0.177260905366718,12.3325,5.7392999822029
"4869",7913,0.83513909757409,0.0625,0.25,1,0.9458,0.996848364825789,1,0.608778053313062,0.0625,0,0.018,36.076,0.28,383,64,4006,0.84989,0.79,0.316318103903559,19.1,8.93659091280658
"4870",7914,0.61697940923795,0.0625,0.25,1,0.501,0.091262913919311,1,0.532380220531898,0.0625,0,0.018,11.94175,0.28,317,64,4894,0.85953,0.58625,0.21480472859919,6.56125,3.06883615677717
"4871",7915,0.108191047959515,0.0625,0.25,1,0.0749,0.232845951839374,1,0.624710833936389,0.0625,0,0.074,20.769,0.28,509,64,5116,0.82032,0.63,0.234642585344483,2.6075,2.09037761455402
"4872",7916,0.861837226559417,0.0625,0.5,1,0.9794,0.985614712291832,1,0.714273960975062,0.0625,0,0.074,23.076,0.28,925,64,6654,0.7835,0.86125,0.31750984236713,0.81875,0.815850782925407
"4873",7917,0.604695170736578,0.0625,0.125,1,0.7193,0.517837190857116,1,0.057681178438916,0.0625,0,0.074,1.57813,0.28,222,64,4794,0.79531,0.6675,0.24852421554908,0.90875,0.90734207598741
"4874",7918,0.814073535775723,0.0625,0.125,1,0.2632,0.541499155019477,1,0.569400579788525,0.125,0,0.074,19.474167,0.28,293,64,6207,0.79686,0.88,0.31277559276352,1.54125,1.8501539511233
"4875",7919,0.226566352136756,0.0625,0.125,1,0.598,0.483300484266505,1,0.961616126095581,0.0625,0,0.074,13.461,0.28,287,64,2781,0.78176,0.68375,0.208733425347123,1.46875,1.15762611161191
"4876",7920,0.150372579229672,0.0625,0.25,1,0.3484,0.779849412607157,1,0.714265971899503,0.0625,0,0.018,16.439,0.28,328,64,5033,0.83178,1.4425,0.531567762109673,0.7525,0.667334784261778
"4877",7921,0.398629558836076,0.0625,0.25,1,0.0085,0.56316202563389,0,0.310244967525169,0.0625,0,0.074,12.6642,0.28,511,64,3982,0.76969,0.42,0.113766678526083,5.72375,3.13200956712642
"4878",7922,0.42530687039415,0.0625,0.125,1,0.1744,0.201497582956286,1,0.719326663002543,0.0625,0,0.079,18.88544,0.28,274,64,1722,0.76447,0.55875,0.065778307323051,3.55,2.11869906175599
"4879",7923,0.628099458746051,0.0625,0.5,1,0.4552,0.423251884914774,0,0.845121845731618,0.0625,0,0.018,7.538,0.28,652,64,4438,0.8034,1.32375,0.16422436742805,1.44,1.18059307129934
"4880",7924,0.275842736373308,0.0625,0.125,1,0.2953,0.042260689398041,1,0.902500757829548,0.0625,0,0.074,26.446194,0.28,148,64,1254,0.81802,0.36375,0.055789784011053,1.94625,1.28670051460537
"4881",7925,0.465137066956856,0.0625,0.125,1,0.539,0.959065469401094,0,0.063136629403662,0.0625,0,1,0,0.28,163,64,4042,0.88792,0.30125,0.09672309518857,0.8225,0.431699300108635
"4882",7926,0.499664278075399,0.0625,0.25,1,0.7658,0.594490241338365,0,0.058649702195101,0.0625,0,0.018,37.166276,0.28,536,64,5019,0.79713,0.965,0.266028999493342,2.69375,1.99433438591856
"4883",7927,0.799852618813357,0.0625,0.25,1,0.4928,0.888279509843771,0,0.985033861094181,0.0625,0,0.074,38.653,0.28,333,64,3657,0.8632,0.44,0.134695423615122,13.2275,11.3929323329359
"4884",7928,0.891456564163103,0.0625,0.5,1,0.0722,0.951991975235867,0,0.314143848779766,0.25,0,0.074,13.521214,0.28,662,64,5165,0.81299,0.51875,0.149421503520362,13.085,11.2059907447503
"4885",7929,0.291121699989604,0.0625,0.25,1,0.3138,0.623068665681398,1,0.743219502746594,0.25,0,0.018,37.370897,0.28,457,64,3158,0.80204,0.36375,0.125235492458921,2.25,1.39474524043435
"4886",7930,0.041240138668384,0.0625,0.25,1,0.9107,0.082201885777675,1,0.117623669127932,0.0625,0,0.075,50.637638,0.28,562,64,6958,0.80056,1.2825,0.79623668412279,10.58,7.3017629965059
"4887",7931,0.057643942860974,0.0625,0.0625,1,0.6806,0.131248424491698,1,0.652116796835773,0.0625,0,1,3.692,0.28,139,64,2797,0.79634,0.575,0.341383738837773,10.5425,7.28011724787844
"4888",7932,0.088359154559034,0.0625,0.125,1,0.2662,0.193816050958189,0,0.21916435490507,0.0625,0,0.074,26.712683,0.28,398,64,3705,0.86598,0.33,0.084515425472852,11.34375,6.87896158587908
"4889",7933,0.428672603305399,0.0625,0.25,1,0.3082,0.976060224931752,0,0.355313751174069,0.0625,0,0.018,18.152968,0.28,525,64,4885,0.83996,0.62625,0.132873462899321,10.86375,9.32455887505064
"4890",7934,0.114823267773144,0.0625,0.25,1,0.1997,0.447373359026972,0,0.856562700259499,0.0625,0,0.018,62.769,0.28,349,64,5918,0.88588,0.77875,0.255591051710121,13.03125,11.1784530459272
"4891",7935,0.454391682323331,0.0625,0.0625,1,0.448,0.242407123788391,0,0.85893782505669,0.0625,0,0.074,16,0.28,72,64,269,0.67924,0.0325,0.015811388300842,4.49875,3.24851806872875
"4892",7936,0.067428548979007,0.0625,0.125,1,0.0247,0.790725521307742,0,0.837433308073859,0.0625,0,0.018,26.461,0.28,247,64,2850,0.81917,0.5625,0.317568890164008,4.45875,3.22215738508933
"4893",7937,0.643196342804908,0.0625,0.25,1,0.3552,0.195747982601609,0,0.838221826704059,0.0625,0,0.074,45.538,0.28,390,64,4362,0.83317,1.01125,0.69218984802891,3.11,2.12762778699659
"4894",7938,0.121660026223566,0.0625,0.5,1,0.3213,0.479742531113287,1,0.917601215066122,0.0625,0,1,54.769,0.28,585,64,5096,0.77124,1.07125,0.640389111623327,10.76875,7.33400385192154
"4895",7939,0.479229931058349,0.0625,0.25,1,0.6517,0.871280207409962,1,0.035048783700502,0.0625,0,0.074,22.769,0.28,443,64,6356,0.82053,1.69125,0.596260669266626,10.60625,7.33198655111384
"4896",7940,0.726269791664052,0.0625,0.0625,1,0.6959,0.844536757858937,0,0.62752159098639,0.0625,0,0.074,35.076,0.28,60,64,4718,0.84281,1.26125,0.467162789002475,8.74625,8.06159491043801
"4897",7941,0.763492185550455,0.0625,0.125,1,0.9674,0.99092760944561,0,0.196427247804083,0.0625,0,0.074,16,0.28,149,64,2992,0.84879,0.35,0.099426929378888,4.2175,2.5622074745924
"4898",7942,0.868889831931612,0.0625,0.0625,1,0.8066,0.492742164703069,0,0.388164104101499,0.0625,0,0.074,13.538,0.28,152,64,1488,0.8768,0.13125,0.033567628964312,3.05375,2.42686121505595
"4899",7943,0.087220792145692,0.0625,0.0625,1,0.1987,0.758604586943266,0,0.01346021913699,0.0625,0,0.074,8.615,0.28,86,64,2434,0.91184,0.255,0.072702917999997,2.375,2.32609421256197
"4900",7944,0.697992780106498,0.0625,0.125,1,0.3716,0.6976908681111,0,0.092251314526785,0.0625,0,0.018,23.384,0.28,151,64,2036,0.89229,0.16,0.043424811867345,2.39625,2.20852204943875
"4901",7945,0.858228789381713,0.0625,0.125,1,0.1664,0.740583393459141,0,0.262765754137306,0.125,0,0.074,32.615,0.28,264,64,3294,0.86056,0.425,0.096658456137356,0.60625,0.567750888531732
"4902",7946,0.980511658857369,0.0625,0.25,1,0.0176,0.716267488000439,0,0.707499252298714,0.0625,0,0.074,28.923,0.28,402,64,2881,0.84032,0.3075,0.092388929454314,1.30125,1.26223653545149
"4903",7947,0.657178010577595,0.0625,0.25,1,0.0685,0.778366844218918,0,0.014288051387548,0.0625,0,0.074,19.692,0.28,367,64,3014,0.83835,0.58375,0.364061906038755,4.655,4.10428347670368
"4904",7948,0.41350675876861,0.0625,0.25,1,0.3181,0.526732283975939,0,0.169903634937553,0.0625,0,0.077,14.769,0.28,307,64,2695,0.79868,0.48875,0.308935383905068,0.29125,0.450695890500774
"4905",7949,0.488210827703879,0.0625,0.0625,1,0.0723,0.675384830710613,0,0.771978824132541,0.0625,0,0.074,19.692,0.28,44,64,613,0.81377,0.17375,0.152403365167196,0.58125,0.522287208891266
"4906",7950,0.632537349520818,0.0625,0.125,1,0.8749,0.494670312775357,0,0.01270109595382,0,0,0.074,34.461,0.28,213,64,3255,0.88685,0.68625,0.45068004171474,0.2525,0.130137290142811
"4907",7951,0.00515520869937,0.0625,0.25,1,0.4712,0.658055537978761,0,0.954788026724046,0,0,0.074,24.615,0.28,353,64,5026,0.85528,0.93,0.512445119012758,0.98875,0.523516611825397
"4908",7952,0.385235614235302,0.0625,0.25,1,0.4966,0.316188255470015,0,0.383872664818632,0,0,0.018,46.769,0.28,277,64,5125,0.83408,1.21375,0.548633041554839,12.4475,8.87541990958335
"4909",7953,0.329348869723445,0.0625,0.0625,1,0.44,0.207289783153189,0,0.443385994892857,0.0625,0,0.018,27.692,0.28,142,64,6181,0,1.6475,0.758320512712138,12.61875,8.99793379059882
"4910",7954,0.200518212228327,0.0625,0.25,1,0.5723,0.047134023182449,0,0.546494372809492,0.0625,0,0.074,27.692,0.28,353,64,4402,0.82422,1.1075,0.505109606210092,11.9075,8.4950754642238
"4911",7955,0.09454098380935,0.0625,0.0625,1,0.1601,0.479266092689471,0,0.351263613190494,0.0625,0,0.074,49.23,0.28,89,64,4011,0,1.3025,0.581617203518407,2.25625,1.84819554855927
"4912",7956,0.859307140556718,0.0625,0.125,1,0.1044,0.72789189920766,1,0.779320555421302,0.0625,0,0.074,15.527938,0.12,177,64,3803,0,2.055,0.296792375720328,15,6.82432623571211
"4913",7957,0.286875540001936,0.0625,0.0625,1,0.441,0.389101094431091,1,0.965924496330135,0.0625,0,0.074,6.153,0.12,130,64,4752,0,2.53375,0.365432718059799,15,6.82432623571211
"4914",7958,0.509208891923422,0.0625,0.0625,1,0.8095,0.399945295193316,1,0.633298834917601,0.0625,0,0.018,8.076,0.12,65,64,2440,0,1.165,0.176311412806188,15,6.82432623571211
"4915",7959,0.095373405729835,0.0625,0.125,1,0.5297,0.204063860680792,1,0.634634636555914,0.0625,0,0.079,10.769,0.12,216,64,3035,0,1.0475,0.121037184369104,9.46375,4.68798140385146
"4916",7960,0.206927185374627,0.0625,0.0625,1,0.7982,0.002505985152651,1,0.913610668450493,0.0625,0,0.018,5.538,0.03,13,64,7,0,0,0,8.76,4.66041383815398
"4917",7961,0.70544803589354,0.0625,0.0625,1,0.7397,0.505737847805394,1,0.142239618768234,0.0625,0,0.074,8.795706,0.12,132,64,1473,0,0.62125,0.098769211512784,8.07375,4.16158258873438
"4918",7962,0.998404118644978,0.0625,0.25,1,0.9736,0.908363668994116,1,0.72090894204147,0.0625,0,0.018,22.399161,0.12,309,64,6546,0,2.58625,0.333378270780466,2.24375,2.24821794507815
"4919",7963,0.568214002165818,0.0625,0.25,1,0.019,0.43897368596683,1,0.718809670110745,0.0625,0,0.018,14.150191,0.12,414,64,7091,0,2.51,0.322755989210777,9.45,4.30096334723812
"4920",7964,0.156680032171446,0.0625,0.125,1,0.7315,0.010937866988545,1,0.833439660346656,0.0625,0,0.074,10.769,0.12,172,64,3804,0,1.45,0.244540385212751,19.4925,10.7718465720334
"4921",7965,0.233027503242889,0.0625,0.125,1,0.2422,0.08960505902674,1,0.288330300054183,0.125,0,0.018,0,0.12,162,64,3550,0.73766,1.2525,0.174417397559501,17.87375,9.15959440384
"4922",7966,0.218160679212319,0.0625,0.0625,1,0.1536,0.519278013874438,1,0.293464243724478,0.125,0,0.074,3.461,0.12,106,64,2498,0.71372,1.21,0.167332005306815,17.86375,9.14911851725931
"4923",7967,0.191728398147915,0.0625,0.0625,1,0.6025,0.031353179353601,1,0.535311488193016,0.0625,0,0.075,29.615,0.12,105,64,7162,0.72278,3.24625,0.518677920982078,6.29375,4.01207441000645
"4924",7968,0.492352479628362,0.0625,0.0625,1,0.1014,0.404778792014857,1,0.351234784785479,0.0625,0,0.074,6.538,0.12,64,64,3119,0.67908,1.48125,0.441860918648131,19.46,11.7190930902158
"4925",7969,0.953995490772756,0.0625,0.0625,1,0.4806,0.352509423516884,1,0.986004324376179,0.0625,0,0.074,0,0.12,108,64,1297,0.71024,0.54,0.118803559350239,21.875,13.3356396814808
"4926",7970,0.032252649584231,0.0625,0.0625,1,0.4549,0.642676924435002,1,0.046166021298612,0.0625,0,0.074,5.384,0.12,62,64,1696,0.73648,0.89625,0.269970236454741,21.72375,13.2338666604177
"4927",7971,0.120271828845629,0.0625,0.125,1,0.9568,0.700568565971711,1,0.319102719122096,0.0625,0,0.018,28.666667,0.12,178,64,4823,0.75581,2.885,0.662204111822244,2.88125,2.26574766909292
"4928",7972,0.465476483582014,0.0625,0.25,1,0.775,0.724163088250117,1,0.601712584461931,0.0625,0,0.079,10.698727,0.12,300,64,5398,0.7903,2.04625,0.198417849139494,13.62625,6.7712479067219
"4929",7973,0.08024089155175,0.0625,0.125,1,0.2259,0.828897246285316,1,0.993125492281057,0.0625,0,0.018,11.809235,0.12,181,64,6000,0.76179,2.15375,0.261748925499226,11.7375,5.4400571162968
"4930",7974,0.559474995859577,0.0625,0.0625,1,0.2309,0.880882661878544,1,0.606967783481361,0.0625,0,0.074,8.076,0.12,36,64,486,0.80533,0.24,0.047509397566617,2.715,2.06074189137241
"4931",7975,0.00906728845873,0.0625,0.0625,1,0.7834,0.756696491815618,1,0.383829840868016,0.0625,0,0.074,5.769,0.12,81,64,1527,0.79464,0.65875,0.125178444059443,2.0475,1.89149034210744
"4932",7976,0.531798439152585,0.0625,0.0625,1,0.1884,0.543839373787549,1,0.422307977497781,0.25,0,0.074,4.23,0.12,82,64,1441,0.81721,0.6325,0.13209844813623,2.31,1.95386795869117
"4933",7977,0.790578969788105,0.0625,0.0625,1,0.1107,0.777329555824683,1,0.388305948226865,0.25,0,0.074,1.153,0.12,21,64,818,0.80558,0.3625,0.067347711807561,1.75,1.83225076262581
"4934",7978,0.703199369010847,0.0625,0.0625,1,0.2682,0.756306468289173,1,0.643588905397185,0.0625,0,0.074,4.615,0.12,64,64,1365,0.8107,1.22625,0.343965841327304,1.75,1.83225076262581
"4935",7979,0.022051371497975,0.0625,0.0625,1,0.3119,0.55139978464516,1,0.517177876239202,0.0625,0,0.074,4.615,0.12,77,64,1154,0.81161,1.06875,0.307312660703349,1.75,1.83225076262581
"4936",7980,0.488746234621348,0.0625,0.0625,1,0.8067,0.402329148463787,1,0.155581385695824,0.0625,0,0.074,1.538,0.12,15,64,244,0.76387,0.21125,0.056930408645744,1.75,1.83225076262581
